example_id                                                          | status  | run_time        |
./spec/sinatra/extension_http_verbs_integration_spec.rb[1:2:2]      | passed  | 0.00227 seconds |
./spec/sinatra/oauth2_helpers_simple_spec.rb[1:1:1]                 | pending | 0.00003 seconds |
./spec/sinatra/oauth2_helpers_simple_spec.rb[1:1:2]                 | pending | 0.00003 seconds |
./spec/sinatra/oauth2_helpers_simple_spec.rb[1:1:3]                 | pending | 0.00003 seconds |
./spec/sinatra/oauth2_helpers_simple_spec.rb[1:1:4]                 | pending | 0.00003 seconds |
./spec/sinatra/oauth2_helpers_simple_spec.rb[1:2:1]                 | pending | 0.00003 seconds |
./spec/sinatra/oauth2_helpers_simple_spec.rb[1:2:2]                 | pending | 0.00005 seconds |
./spec/sinatra/oauth2_helpers_spec.rb[1:1:1]                        | pending | 0.00005 seconds |
./spec/sinatra/oauth2_helpers_spec.rb[1:1:2]                        | pending | 0.00003 seconds |
./spec/sinatra/oauth2_helpers_spec.rb[1:2:1]                        | pending | 0.00003 seconds |
./spec/sinatra/oauth2_helpers_spec.rb[1:2:2]                        | pending | 0.00003 seconds |
./spec/sinatra/oauth2_helpers_spec.rb[1:3:1:1]                      | pending | 0.00003 seconds |
./spec/sinatra/oauth2_helpers_spec.rb[1:3:1:2]                      | pending | 0.00003 seconds |
./spec/sinatra/oauth2_helpers_spec.rb[1:3:1:3]                      | pending | 0.00003 seconds |
./spec/sinatra/oauth2_helpers_spec.rb[1:3:2:1:1]                    | pending | 0.00003 seconds |
./spec/sinatra/oauth2_helpers_spec.rb[1:3:2:1:2]                    | pending | 0.00003 seconds |
./spec/sinatra/oauth2_helpers_spec.rb[1:3:2:1:3]                    | pending | 0.00003 seconds |
./spec/sinatra/oauth2_helpers_spec.rb[1:3:2:2:1]                    | pending | 0.00003 seconds |
./spec/sinatra/oauth2_helpers_spec.rb[1:3:2:3:1]                    | pending | 0.00002 seconds |
./spec/sinatra/oauth2_helpers_spec.rb[1:3:3:1]                      | pending | 0.00002 seconds |
./spec/sinatra/oauth2_helpers_spec.rb[1:3:3:2]                      | pending | 0.00002 seconds |
./spec/sinatra/oauth2_helpers_spec.rb[1:3:4:1]                      | pending | 0.00003 seconds |
./spec/sinatra/oauth2_helpers_spec.rb[1:3:5:1]                      | pending | 0.00003 seconds |
./spec/sinatra/oauth2_helpers_spec.rb[1:3:6:1]                      | pending | 0.00003 seconds |
./spec/sinatra/oauth2_helpers_spec.rb[1:3:6:2]                      | pending | 0.00002 seconds |
./spec/sinatra/oauth2_helpers_spec.rb[1:4:1]                        | pending | 0.00003 seconds |
./spec/sinatra/oauth2_helpers_spec.rb[1:4:2]                        | pending | 0.00002 seconds |
./spec/sinatra/oauth2_helpers_spec.rb[1:4:3]                        | pending | 0.00002 seconds |
./spec/sinatra/oauth2_helpers_spec.rb[1:5:1]                        | pending | 0.00002 seconds |
./spec/sinatra/oauth2_helpers_spec.rb[1:5:2]                        | pending | 0.00002 seconds |
./spec/sinatra/oauth2_helpers_spec.rb[1:5:3]                        | pending | 0.00002 seconds |
./spec/sinatra/sinatra_rapitapir_spec.rb[1:1:1]                     | passed  | 0.00003 seconds |
./spec/sinatra/sinatra_rapitapir_spec.rb[1:1:2]                     | passed  | 0.00016 seconds |
./spec/sinatra/sinatra_rapitapir_spec.rb[1:1:3]                     | passed  | 0.00019 seconds |
./spec/sinatra/sinatra_rapitapir_spec.rb[1:1:4]                     | passed  | 0.00015 seconds |
./spec/sinatra/sinatra_rapitapir_spec.rb[1:2:1]                     | passed  | 0.00004 seconds |
./spec/sinatra/sinatra_rapitapir_spec.rb[1:2:2]                     | passed  | 0.00079 seconds |
./spec/sinatra/sinatra_rapitapir_spec.rb[1:3:1]                     | passed  | 0.00051 seconds |
./spec/sinatra/sinatra_rapitapir_spec.rb[1:3:2]                     | passed  | 0.0002 seconds  |
./spec/sinatra/sinatra_rapitapir_spec.rb[1:3:3]                     | passed  | 0.00035 seconds |
./spec/sinatra/sinatra_rapitapir_spec.rb[1:4:1]                     | passed  | 0.00093 seconds |
./spec/types/auto_derivation_spec.rb[1:1:1:1]                       | passed  | 0.00005 seconds |
./spec/types/auto_derivation_spec.rb[1:1:1:2]                       | passed  | 0.0001 seconds  |
./spec/types/auto_derivation_spec.rb[1:1:1:3]                       | passed  | 0.00014 seconds |
./spec/types/auto_derivation_spec.rb[1:1:1:4]                       | passed  | 0.00007 seconds |
./spec/types/auto_derivation_spec.rb[1:1:1:5]                       | passed  | 0.00007 seconds |
./spec/types/auto_derivation_spec.rb[1:1:1:6]                       | passed  | 0.00006 seconds |
./spec/types/auto_derivation_spec.rb[1:1:2:1]                       | passed  | 0.00005 seconds |
./spec/types/auto_derivation_spec.rb[1:1:2:2]                       | passed  | 0.00006 seconds |
./spec/types/auto_derivation_spec.rb[1:1:2:3]                       | passed  | 0.00008 seconds |
./spec/types/auto_derivation_spec.rb[1:2:1:1]                       | passed  | 0.0001 seconds  |
./spec/types/auto_derivation_spec.rb[1:2:1:2]                       | passed  | 0.00009 seconds |
./spec/types/auto_derivation_spec.rb[1:2:1:3]                       | passed  | 0.00017 seconds |
./spec/types/auto_derivation_spec.rb[1:2:1:4]                       | passed  | 0.00056 seconds |
./spec/types/auto_derivation_spec.rb[1:2:1:5]                       | passed  | 0.00019 seconds |
./spec/types/auto_derivation_spec.rb[1:2:2:1]                       | passed  | 0.00004 seconds |
./spec/types/auto_derivation_spec.rb[1:2:2:2]                       | passed  | 0.00004 seconds |
./spec/types/auto_derivation_spec.rb[1:3:1:1]                       | passed  | 0.00008 seconds |
./spec/types/auto_derivation_spec.rb[1:3:1:2]                       | passed  | 0.00073 seconds |
./spec/types/auto_derivation_spec.rb[1:3:1:3]                       | passed  | 0.00005 seconds |
./spec/types/auto_derivation_spec.rb[1:3:1:4]                       | passed  | 0.00006 seconds |
./spec/types/auto_derivation_spec.rb[1:3:1:5]                       | passed  | 0.00007 seconds |
./spec/types/auto_derivation_spec.rb[1:3:1:6]                       | passed  | 0.00006 seconds |
./spec/types/auto_derivation_spec.rb[1:3:2:1]                       | passed  | 0.00004 seconds |
./spec/types/auto_derivation_spec.rb[1:3:2:2]                       | passed  | 0.00007 seconds |
./spec/types/auto_derivation_spec.rb[1:3:2:3]                       | passed  | 0.00005 seconds |
./spec/types/auto_derivation_spec.rb[1:4:1:1]                       | passed  | 0.00005 seconds |
./spec/types/auto_derivation_spec.rb[1:4:2:1]                       | pending | 0.00003 seconds |
./spec/types/auto_derivation_spec.rb[1:5:1]                         | passed  | 0.00013 seconds |
./spec/types/auto_derivation_spec.rb[1:5:2]                         | passed  | 0.00031 seconds |
./spec/types/auto_derivation_spec.rb[1:5:3]                         | passed  | 0.0001 seconds  |
./spec/types/auto_derivation_spec.rb[1:5:4]                         | passed  | 0.00014 seconds |
./spec/types_spec.rb[1:1:1:1]                                       | passed  | 0.00004 seconds |
./spec/types_spec.rb[1:1:1:2]                                       | passed  | 0.00004 seconds |
./spec/types_spec.rb[1:1:1:3]                                       | passed  | 0.00005 seconds |
./spec/types_spec.rb[1:1:1:4]                                       | passed  | 0.00005 seconds |
./spec/types_spec.rb[1:1:1:5]                                       | passed  | 0.00005 seconds |
./spec/types_spec.rb[1:1:1:6]                                       | passed  | 0.00004 seconds |
./spec/types_spec.rb[1:1:2:1]                                       | passed  | 0.00005 seconds |
./spec/types_spec.rb[1:1:2:2]                                       | passed  | 0.00004 seconds |
./spec/types_spec.rb[1:1:2:3]                                       | passed  | 0.00005 seconds |
./spec/types_spec.rb[1:1:2:4]                                       | passed  | 0.00005 seconds |
./spec/types_spec.rb[1:1:2:5]                                       | passed  | 0.00004 seconds |
./spec/types_spec.rb[1:1:3:1]                                       | passed  | 0.00003 seconds |
./spec/types_spec.rb[1:1:3:2]                                       | passed  | 0.00004 seconds |
./spec/types_spec.rb[1:1:3:3]                                       | passed  | 0.00005 seconds |
./spec/types_spec.rb[1:2:1:1]                                       | passed  | 0.00005 seconds |
./spec/types_spec.rb[1:2:2:1]                                       | passed  | 0.00006 seconds |
./spec/types_spec.rb[1:3:1:1]                                       | passed  | 0.00009 seconds |
./spec/types_spec.rb[1:3:1:2]                                       | passed  | 0.0042 seconds  |
./spec/types_spec.rb[1:3:1:3]                                       | passed  | 0.00005 seconds |
./spec/types_spec.rb[1:3:2:1]                                       | passed  | 0.00079 seconds |
./spec/types_spec.rb[1:3:2:2]                                       | passed  | 0.00006 seconds |
./spec/types_spec.rb[1:3:2:3]                                       | passed  | 0.00004 seconds |
./spec/types_spec.rb[1:3:3:1]                                       | passed  | 0.00042 seconds |
./spec/types_spec.rb[1:3:3:2]                                       | passed  | 0.00004 seconds |
./spec/types_spec.rb[1:4:1]                                         | passed  | 0.00006 seconds |
./spec/types_spec.rb[1:4:2]                                         | passed  | 0.00022 seconds |
./spec/types_spec.rb[1:4:3]                                         | passed  | 0.00017 seconds |
